Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
I_Chronicles,2,15,אצם הששי דויד השבעי,"Ozem the sixth, David the seventh; ",Ninguno
I_Chronicles,2,16,ואחיתיהם צרויה ואביגיל ובני צרויה אבשי ויואב ועשהאל שלשה,"their sisters were Zeruiah and Abigail. The sons of Zeruiah: Abishai, Joab, and Asahel, three. ",Ninguno
I_Chronicles,2,17,ואביגיל ילדה אתעמשא ואבי עמשא יתר הישמעאלי,"Abigail bore Amasa, and the father of Amasa was Jether the Ishmaelite.",Ninguno
I_Chronicles,2,18,וכלב בןחצרון הוליד אתעזובה אשה ואתיריעות ואלה בניה ישר ושובב וארדון,"Caleb son of Hezron had children by his wife Azubah, and by Jerioth; these were her sons: Jesher, Shobab, and Ardon. ",Ninguno
I_Chronicles,2,19,ותמת עזובה ויקחלו כלב אתאפרת ותלד לו אתחור,"When Azubah died, Caleb married Ephrath, who bore him Hur. ",Ninguno
I_Chronicles,2,20,"וחור הוליד אתאורי ואורי הוליד אתבצלאל&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Hur begot Uri, and Uri begot Bezalel.",Ninguno
I_Chronicles,2,21,ואחר בא חצרון אלבתמכיר אבי גלעד והוא לקחה והוא בןששים שנה ותלד לו אתשגוב,Afterward Hezron had relations with the daughter of Machir father of Gilead—he had married her when he was sixty years old—and she bore him Segub;,Ninguno
I_Chronicles,2,22,"ושגוב הוליד אתיאיר ויהילו עשרים ושלוש ערים בארץ הגלעד&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",and Segub begot Jair; he had twenty-three cities in the land of Gilead.,Ninguno
I_Chronicles,2,23,ויקח גשורוארם אתחות יאיר מאתם אתקנת ואתבנתיה ששים עיר כלאלה בני מכיר אביגלעד,"But Geshur and Aram took from them Havvoth-jair, Kenath and its dependencies, sixty towns. All these were the sons of Machir, the father of Gilead. ",Ninguno
I_Chronicles,2,24,"ואחר מותחצרון בכלב אפרתה ואשת חצרון אביה ותלד לו אתאשחור אבי תקוע&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","After the death of Hezron, in Caleb-ephrathah, Abijah, wife of Hezron, bore Ashhur, the father of Tekoa.",Ninguno
I_Chronicles,2,25,ויהיו בניירחמאל בכור חצרון הבכור&thinsp;<small></small>&thinsp;רם ובונה וארן ואצם אחיה,"The sons of Jerahmeel the first-born of Hezron: Ram his first-born, Bunah, Oren, Ozem, and Ahijah. ",Ninguno
