Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Jeremiah,2,5,כה&thinsp;<b></b> אמר יהוה מהמצאו אבותיכם בי עול כי רחקו מעלי וילכו אחרי ההבל ויהבלו,Thus said  GOD:What wrong did your ancestors find in MeThat they abandoned MeAnd went after delusion and were deluded?,Ninguno
Jeremiah,2,6,ולא אמרו איה יהוה המעלה אתנו מארץ מצרים המוליך אתנו במדבר בארץ ערבה ושוחה בארץ ציה וצלמות בארץ לאעבר בה איש ולאישב אדם שם,"They never asked themselves, “Where is  GOD,Who brought us up from the land of Egypt,Who led us through the wilderness,A land of deserts and pits,A land of drought and darkness,A land nobody had traversed,Where no human being had dwelt?”",Ninguno
Jeremiah,2,7,ואביא אתכם אלארץ הכרמל לאכל פריה וטובה ותבאו ותטמאו אתארצי ונחלתי שמתם לתועבה,"I brought you to this country of farmlandTo enjoy its fruit and its bounty;But you came and defiled My land,You made My possession abhorrent.",Ninguno
Jeremiah,2,8,הכהנים לא אמרו איה יהוה ותפשי התורה לא ידעוני והרעים פשעו בי והנבאים נבאו בבעל ואחרי לאיועלו הלכו,"The priests never asked themselves, “Where is  GOD?”The guardians of the Teaching ignored Me;The rulersarulers Lit. “shepherds”; cf. 3.15; 23.1ff. rebelled against Me,And the prophets prophesied by BaalAnd followed what can do no good.",Percepción (Yada)
Jeremiah,2,9,לכן עד אריב אתכם נאםיהוה ואתבני בניכם אריב,"Oh, I will go on accusing you—declares  GOD—And I will accuse your children’s children!",Ninguno
Jeremiah,2,10,כי עברו איי כתיים וראו וקדר שלחו והתבוננו מאד וראו הן היתה כזאת,"Just cross over to the isles of the Kittim and look,Send to Kedar and observe carefully;See if aught like this has ever happened:",Ninguno
Jeremiah,2,11,ההימיר גוי אלהים והמה לא אלהים ועמי המיר כבודו בלוא יועיל,Has any nation changed its godsEven though they are no-gods?But My people has exchanged its gloryFor what can do no good.,Ninguno
Jeremiah,2,12,שמו שמים עלזאת ושערו חרבו מאד נאםיהוה,"Be appalled, O heavens, at this;Be horrified, utterly dazed!—says  GOD.",Ninguno
Jeremiah,2,13,כישתים רעות עשה עמי אתי עזבו מקור&thinsp;<b></b> מים חיים לחצב להם בארות בארת נשברים אשר לאיכלו המים,"For My people have done a twofold wrong:They have forsaken Me, the Fount of living waters,And hewed out for themselves cisterns, broken cisterns,That cannot even hold water.",Ninguno
Jeremiah,2,14,העבד ישראל אםיליד בית הוא מדוע היה לבז,Is Israel a bondman?Is he a home-born slave?Then why is he given over to plunder?,Ninguno
Jeremiah,2,15,"עליו ישאגו כפרים נתנו קולם וישיתו ארצו לשמה עריו <span class=""mam-kq""><span class=""mam-kq-k"">(נצתה)</span> <span class=""mam-kq-q"">[נצתו]</span></span> מבלי ישב","Lions have roared over him,Have raised their cries.They have made his land a waste,His cities desolate, without inhabitants.",Ninguno
Jeremiah,2,16,"גםבנינף <span class=""mam-kq""><span class=""mam-kq-k"">(ותחפנס)</span> <span class=""mam-kq-q"">[ותחפנחס]</span></span> ירעוך קדקד","Those, too, in Noph and TahpanhesbNoph and Tahpanhes Cities in Egypt. The Egyptians, like the Assyrians, will prove a disappointment; cf. v. 36. Will lay barecWill lay bare Meaning of Heb. uncertain. your head.",Ninguno
Jeremiah,2,17,הלואזאת תעשהלך עזבך אתיהוה אלהיך בעת מולכך בדרך,"See, that is the price you have paidFor forsaking  the ETERNAL your Goddthat is the price you have paid / For forsaking the ETERNAL your God Lit. “that is what your forsaking the ETERNAL your God is doing to you.” Who led you in the way.eWho led you in the way Meaning of Heb. uncertain. ",Ninguno
